Index,A,B,A_SMILES,B_SMILES,vdw_ETDG,density_mean,density_std,FFV(MD calculated),dp1(input SMILES for GCNN)
C3787,H7,I361,CCC12c3ccccc3C(CC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Nc1cc(C(F)(F)F)c(N)cc1C(F)(F)F,0.449149186,1.129996366,0.005396543,0.340201967,CCC12c3ccccc3C(CC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6cc(C(F)(F)F)c(N)cc6C(F)(F)F)c(=O)c5cc4oc3cc12
C3999,H8,I2,CC12CCC(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc(C)c(N)c(C)c1N,0.512032599,0.976291264,0.007131453,0.350139161,Cc1cc(C)c(N2C(=O)c3cc4c(cc3C2=O)C2(C)CCC4(C)c3cc4c(cc32)C(=O)OC4=O)c(C)c1N
C4289,H8,I292,CC12CCC(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc2c(cc1N)S(=O)(=O)c1cc(N)c(C)cc1-2,0.487916083,1.025163777,0.005093702,0.349747937,Cc1cc2c(cc1N)S(=O)(=O)c1cc(N3C(=O)c4cc5c(cc4C3=O)C3(C)CCC5(C)c4cc5c(cc43)C(=O)OC5=O)c(C)cc1-2
C4299,H8,I302,CC12CCC(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc(C)c(N)cc1N,0.509545035,0.964966448,0.007517638,0.360797978,Cc1cc(C)c(N2C(=O)c3cc4c(cc3C2=O)C2(C)CCC4(C)c3cc4c(cc32)C(=O)OC4=O)cc1N
C5005,H9,I437,O=C1OC(=O)c2cc3c(cc21)-c1ccccc1C31c2ccccc2-c2cc3c(cc21)C(=O)OC3=O,Nc1c(F)c(F)c(-c2c(F)c(F)c(N)c(F)c2F)c(F)c1F,0.440300912,1.17640171,0.008373857,0.326638031,Nc1c(F)c(F)c(-c2c(F)c(F)c(N3C(=O)c4cc5c(cc4C3=O)C3(c4ccccc4-c4cc6c(cc43)C(=O)OC6=O)c3ccccc3-5)c(F)c2F)c(F)c1F
C5117,H9,I549,O=C1OC(=O)c2cc3c(cc21)-c1ccccc1C31c2ccccc2-c2cc3c(cc21)C(=O)OC3=O,Nc1c(F)c(F)c(N)c(F)c1F,0.456481347,1.147613033,0.015887548,0.318976873,Nc1c(F)c(F)c(N2C(=O)c3cc4c(cc3C2=O)C2(c3ccccc3-c3cc5c(cc32)C(=O)OC5=O)c2ccccc2-4)c(F)c1F
C6283,H12,I2,CC12CCC(C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Cc1cc(C)c(N)c(C)c1N,0.490441389,1.022580722,0.004795644,0.348029317,Cc1cc(C)c(-n2c(=O)c3cc4oc5cc6c(cc5oc4cc3c2=O)C2(C)CCC6(C)c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc32)c(C)c1N
C6287,H12,I6,CC12CCC(C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Cc1c(C)c2c(c(Br)c1N)N1Cc3c(C)c(C)c(N)c(Br)c3N(C2)C1,0.445009891,1.114470774,0.006754977,0.355264327,Cc1c(C)c2c(c(Br)c1N)N1Cc3c(C)c(C)c(-n4c(=O)c5cc6oc7cc8c(cc7oc6cc5c4=O)C4(C)CCC8(C)c5cc6oc7cc8c(=O)oc(=O)c8cc7oc6cc54)c(Br)c3N(C2)C1
C6288,H12,I7,CC12CCC(C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Cc1cc2c(c(C)c1N)N1Cc3cc(C)c(N)c(C)c3N(C2)C1,0.498114185,1.023550057,0.003137141,0.337201757,Cc1cc2c(c(C)c1N)N1Cc3cc(C)c(-n4c(=O)c5cc6oc7cc8c(cc7oc6cc5c4=O)C4(C)CCC8(C)c5cc6oc7cc8c(=O)oc(=O)c8cc7oc6cc54)c(C)c3N(C2)C1
C6301,H12,I20,CC12CCC(C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Cc1c(C)c(N)c(C)c(C)c1N,0.494872644,0.996222237,0.007380902,0.359095928,Cc1c(C)c(-n2c(=O)c3cc4oc5cc6c(cc5oc4cc3c2=O)C2(C)CCC6(C)c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc32)c(C)c(C)c1N
C6583,H12,I302,CC12CCC(C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Cc1cc(C)c(N)cc1N,0.488953759,1.046490908,0.006584598,0.334808639,Cc1cc(C)c(-n2c(=O)c3cc4oc5cc6c(cc5oc4cc3c2=O)C2(C)CCC6(C)c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc32)cc1N
C7996,H15,I2,CC12c3ccccc3C(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc(C)c(N)c(C)c1N,0.511443275,0.950325233,0.007669485,0.368151316,Cc1cc(C)c(N2C(=O)c3cc4c(cc3C2=O)C2(C)c3ccccc3C4(C)c3cc4c(cc32)C(=O)OC4=O)c(C)c1N
C8001,H15,I7,CC12c3ccccc3C(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc2c(c(C)c1N)N1Cc3cc(C)c(N)c(C)c3N(C2)C1,0.514720781,0.901814057,0.007890808,0.396562833,Cc1cc2c(c(C)c1N)N1Cc3cc(C)c(N4C(=O)c5cc6c(cc5C4=O)C4(C)c5ccccc5C6(C)c5cc6c(cc54)C(=O)OC6=O)c(C)c3N(C2)C1
C8286,H15,I292,CC12c3ccccc3C(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc2c(cc1N)S(=O)(=O)c1cc(N)c(C)cc1-2,0.487595459,1.047190331,0.005574249,0.336213174,Cc1cc2c(cc1N)S(=O)(=O)c1cc(N3C(=O)c4cc5c(cc4C3=O)C3(C)c4ccccc4C5(C)c4cc5c(cc43)C(=O)OC5=O)c(C)cc1-2
C8355,H15,I361,CC12c3ccccc3C(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Nc1cc(C(F)(F)F)c(N)cc1C(F)(F)F,0.451809087,1.127906435,0.014237029,0.337522111,CC12c3ccccc3C(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)N(c1cc(C(F)(F)F)c(N)cc1C(F)(F)F)C3=O
C8431,H15,I437,CC12c3ccccc3C(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Nc1c(F)c(F)c(-c2c(F)c(F)c(N)c(F)c2F)c(F)c1F,0.441435963,1.203909294,0.009941276,0.309116485,CC12c3ccccc3C(C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)N(c1c(F)c(F)c(-c2c(F)c(F)c(N)c(F)c2F)c(F)c1F)C3=O
C8570,H16,I5,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,0.534275228,0.952619438,0.006155628,0.338350742,Cc1cc(-c2cc(C)c(N3C(=O)c4cc5c(cc4C3=O)C3(C(C)C)c4ccccc4C5(C(C)C)c4cc5c(cc43)C(=O)OC5=O)c(C)c2)cc(C)c1N
C8581,H16,I16,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc(N)c(C)c2c1N1Cc3c(C)c(N)cc(C)c3N(C2)C1,0.525056097,0.929882204,0.006251202,0.365287583,Cc1cc(N)c(C)c2c1N1Cc3c(C)c(N4C(=O)c5cc6c(cc5C4=O)C4(C(C)C)c5ccccc5C6(C(C)C)c5cc6c(cc54)C(=O)OC6=O)cc(C)c3N(C2)C1
C8582,H16,I17,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1c(N)ccc2c1CN1CN2Cc2c1ccc(N)c2C,0.519914953,0.998641361,0.010118323,0.325028851,Cc1c(N)ccc2c1CN1CN2Cc2c1ccc(N1C(=O)c3cc4c(cc3C1=O)C1(C(C)C)c3ccccc3C4(C(C)C)c3cc4c(cc31)C(=O)OC4=O)c2C
C8584,H16,I19,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc(N)cc2c1N1Cc3cc(N)cc(C)c3N(C2)C1,0.521786069,1.004784105,0.005049099,0.318432947,Cc1cc(N)cc2c1N1Cc3cc(N4C(=O)c5cc6c(cc5C4=O)C4(C(C)C)c5ccccc5C6(C(C)C)c5cc6c(cc54)C(=O)OC6=O)cc(C)c3N(C2)C1
C8589,H16,I24,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Nc1ccc(-c2ccc(N)cc2C(F)(F)F)c(C(F)(F)F)c1,0.475920264,1.110275698,0.00636246,0.313076486,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)N(c1ccc(-c2ccc(N)cc2C(F)(F)F)c(C(F)(F)F)c1)C3=O
C8595,H16,I30,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc2c(cc1N)N1Cc3cc(C)c(N)cc3N(C2)C1,0.519831836,0.990008911,0.005595542,0.330970405,Cc1cc2c(cc1N)N1Cc3cc(C)c(N4C(=O)c5cc6c(cc5C4=O)C4(C(C)C)c5ccccc5C6(C(C)C)c5cc6c(cc54)C(=O)OC6=O)cc3N(C2)C1
C8632,H16,I67,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Nc1cc(N)cc(C(F)(F)F)c1,0.491140707,1.074537137,0.007110795,0.313926392,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)N(c1cc(N)cc(C(F)(F)F)c1)C3=O
C8690,H16,I125,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc(C(c2cccc(C(F)(F)F)c2)c2cc(C)c(N)c(C)c2)cc(C)c1N,0.520355765,1.008792861,0.004634899,0.317589465,Cc1cc(C(c2cccc(C(F)(F)F)c2)c2cc(C)c(N3C(=O)c4cc5c(cc4C3=O)C3(C(C)C)c4ccccc4C5(C(C)C)c4cc5c(cc43)C(=O)OC5=O)c(C)c2)cc(C)c1N
C8695,H16,I130,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc(C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C)c(N)c(C)c2)cc(C)c1N,0.503080596,1.057649643,0.005079527,0.308292083,Cc1cc(C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C)c(N3C(=O)c4cc5c(cc4C3=O)C3(C(C)C)c4ccccc4C5(C(C)C)c4cc5c(cc43)C(=O)OC5=O)c(C)c2)cc(C)c1N
C8829,H16,I264,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Nc1ccc(-c2ccc(N)c(C(F)(F)F)c2)cc1C(F)(F)F,0.479580826,1.097452538,0.005706054,0.315787647,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)N(c1ccc(-c2ccc(N)c(C(F)(F)F)c2)cc1C(F)(F)F)C3=O
C8857,H16,I292,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc2c(cc1N)S(=O)(=O)c1cc(N)c(C)cc1-2,0.502179605,0.995826221,0.005642094,0.349891297,Cc1cc2c(cc1N)S(=O)(=O)c1cc(N3C(=O)c4cc5c(cc4C3=O)C3(C(C)C)c4ccccc4C5(C(C)C)c4cc5c(cc43)C(=O)OC5=O)c(C)cc1-2
C8867,H16,I302,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc(C)c(N)cc1N,0.521182373,0.989575806,0.012382349,0.329525693,Cc1cc(C)c(N2C(=O)c3cc4c(cc3C2=O)C2(C(C)C)c3ccccc3C4(C(C)C)c3cc4c(cc32)C(=O)OC4=O)cc1N
C9002,H16,I437,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Nc1c(F)c(F)c(-c2c(F)c(F)c(N)c(F)c2F)c(F)c1F,0.454809412,1.13098975,0.005443342,0.331299782,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)N(c1c(F)c(F)c(-c2c(F)c(F)c(N)c(F)c2F)c(F)c1F)C3=O
C9013,H16,I448,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc(N)c(C)cc1N,0.523124776,0.967334756,0.006533194,0.342152189,Cc1cc(N2C(=O)c3cc4c(cc3C2=O)C2(C(C)C)c3ccccc3C4(C(C)C)c3cc4c(cc32)C(=O)OC4=O)c(C)cc1N
C9060,H16,I495,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Nc1ccc(N)c(C(F)(F)F)c1,0.491172549,1.053531695,0.005618552,0.327294397,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)N(c1ccc(N)c(C(F)(F)F)c1)C3=O
C9076,H16,I511,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Cc1cc(C(c2ccccc2)(c2cc(C)c(N)c(C)c2)C(F)(F)F)cc(C)c1N,0.517412959,1.018755991,0.00455146,0.314747183,Cc1cc(C(c2ccccc2)(c2cc(C)c(N3C(=O)c4cc5c(cc4C3=O)C3(C(C)C)c4ccccc4C5(C(C)C)c4cc5c(cc43)C(=O)OC5=O)c(C)c2)C(F)(F)F)cc(C)c1N
C9114,H16,I549,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)OC3=O,Nc1c(F)c(F)c(N)c(F)c1F,0.477474022,1.102587454,0.004439614,0.315606074,CC(C)C12c3ccccc3C(C(C)C)(c3cc4c(cc31)C(=O)OC4=O)c1cc3c(cc12)C(=O)N(c1c(F)c(F)c(N)c(F)c1F)C3=O
C40548,H72,I7,O=c1oc(=O)c2sc3c(=O)oc(=O)c3sc12,Cc1cc2c(c(C)c1N)N1Cc3cc(C)c(N)c(C)c3N(C2)C1,0.472243924,1.116734651,0.006057654,0.3144175,Cc1cc2c(c(C)c1N)N1Cc3cc(C)c(-n4c(=O)c5sc6c(=O)oc(=O)c6sc5c4=O)c(C)c3N(C2)C1
C54252,H96,I7,O=c1oc(=O)c2c(Br)c3c(=O)oc(=O)c3cc12,Cc1cc2c(c(C)c1N)N1Cc3cc(C)c(N)c(C)c3N(C2)C1,0.450202027,1.129010116,0.007396554,0.339232564,Cc1cc2c(c(C)c1N)N1Cc3cc(C)c(-n4c(=O)c5cc6c(=O)oc(=O)c6c(Br)c5c4=O)c(C)c3N(C2)C1
C6,H1,I6,CC1(C)CC2(CC(C)(C)c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc32)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21,Cc1c(C)c2c(c(Br)c1N)N1Cc3c(C)c(C)c(N)c(Br)c3N(C2)C1,0.454683894,1.13968735,0.005009623,0.326343273,Cc1c(C)c2c(c(Br)c1N)N1Cc3c(C)c(C)c(-n4c(=O)c5cc6oc7cc8c(cc7oc6cc5c4=O)C4(CC(C)(C)c5cc6oc7cc9c(=O)oc(=O)c9cc7oc6cc54)CC8(C)C)c(Br)c3N(C2)C1
C11,H1,I11,CC1(C)CC2(CC(C)(C)c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc32)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21,Cc1cc(N)c2c(c1C)N1Cc3c(N)cc(C)c(C)c3N(C2)C1,0.508178989,0.976225637,0.005098345,0.355073436,Cc1cc(N)c2c(c1C)N1Cc3c(-n4c(=O)c5cc6oc7cc8c(cc7oc6cc5c4=O)C4(CC(C)(C)c5cc6oc7cc9c(=O)oc(=O)c9cc7oc6cc54)CC8(C)C)cc(C)c(C)c3N(C2)C1
C219,H1,I219,CC1(C)CC2(CC(C)(C)c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc32)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21,N#C/C(N)=C(\N)C#N,0.488919805,1.033889385,0.006579139,0.342864305,CC1(C)CC2(CC(C)(C)c3cc4oc5cc6c(=O)n(/C(C#N)=C(/N)C#N)c(=O)c6cc5oc4cc32)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21
C292,H1,I292,CC1(C)CC2(CC(C)(C)c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc32)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21,Cc1cc2c(cc1N)S(=O)(=O)c1cc(N)c(C)cc1-2,0.487249919,1.06073317,0.004891488,0.328105203,Cc1cc2c(cc1N)S(=O)(=O)c1cc(-n3c(=O)c4cc5oc6cc7c(cc6oc5cc4c3=O)C3(CC(C)(C)c4cc5oc6cc8c(=O)oc(=O)c8cc6oc5cc43)CC7(C)C)c(C)cc1-2
C437,H1,I437,CC1(C)CC2(CC(C)(C)c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc32)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21,Nc1c(F)c(F)c(-c2c(F)c(F)c(N)c(F)c2F)c(F)c1F,0.451271197,1.125282018,0.00909386,0.339850428,CC1(C)CC2(CC(C)(C)c3cc4oc5cc6c(=O)n(-c7c(F)c(F)c(-c8c(F)c(F)c(N)c(F)c8F)c(F)c7F)c(=O)c6cc5oc4cc32)c2cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc21
C1724,H4,I11,CC1(C)CC2(CC(C)(C)c3cc4c(cc32)C(=O)OC4=O)c2cc3c(cc21)C(=O)OC3=O,Cc1cc(N)c2c(c1C)N1Cc3c(N)cc(C)c(C)c3N(C2)C1,0.526387366,0.985380879,0.006415302,0.325700341,Cc1cc(N)c2c(c1C)N1Cc3c(N4C(=O)c5cc6c(cc5C4=O)C4(CC(C)(C)c5cc7c(cc54)C(=O)OC7=O)CC6(C)C)cc(C)c(C)c3N(C2)C1
C1729,H4,I16,CC1(C)CC2(CC(C)(C)c3cc4c(cc32)C(=O)OC4=O)c2cc3c(cc21)C(=O)OC3=O,Cc1cc(N)c(C)c2c1N1Cc3c(C)c(N)cc(C)c3N(C2)C1,0.525553635,0.960050976,0.005712035,0.344074236,Cc1cc(N)c(C)c2c1N1Cc3c(C)c(N4C(=O)c5cc6c(cc5C4=O)C4(CC(C)(C)c5cc7c(cc54)C(=O)OC7=O)CC6(C)C)cc(C)c3N(C2)C1
C2063,H4,I350,CC1(C)CC2(CC(C)(C)c3cc4c(cc32)C(=O)OC4=O)c2cc3c(cc21)C(=O)OC3=O,Cc1cc(-c2cc(C)c(N)c(C(C)C)c2)cc(C(C)C)c1N,0.546987516,0.891334197,0.006380655,0.366186718,Cc1cc(-c2cc(C)c(N3C(=O)c4cc5c(cc4C3=O)C3(CC(C)(C)c4cc6c(cc43)C(=O)OC6=O)CC5(C)C)c(C(C)C)c2)cc(C(C)C)c1N
C2290,H5,I6,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Cc1c(C)c2c(c(Br)c1N)N1Cc3c(C)c(C)c(N)c(Br)c3N(C2)C1,0.458762248,1.04060074,0.005780855,0.379395165,Cc1c(C)c2c(c(Br)c1N)N1Cc3c(C)c(C)c(-n4c(=O)c5cc6oc7cc8c(cc7oc6cc5c4=O)C4(C(C)C)c5ccccc5C8(C(C)C)c5cc6oc7cc8c(=O)oc(=O)c8cc7oc6cc54)c(Br)c3N(C2)C1
C2300,H5,I16,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Cc1cc(N)c(C)c2c1N1Cc3c(C)c(N)cc(C)c3N(C2)C1,0.508447656,0.990407656,0.004406816,0.345358414,Cc1cc(N)c(C)c2c1N1Cc3c(C)c(-n4c(=O)c5cc6oc7cc8c(cc7oc6cc5c4=O)C4(C(C)C)c5ccccc5C8(C(C)C)c5cc6oc7cc8c(=O)oc(=O)c8cc7oc6cc54)cc(C)c3N(C2)C1
C2415,H5,I131,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Cc1cc(C)c(C(=O)c2cccc(N)c2)c(C)c1N,0.507226731,1.054600015,0.00577176,0.304602286,Cc1cc(C)c(C(=O)c2cccc(-n3c(=O)c4cc5oc6cc7c(cc6oc5cc4c3=O)C3(C(C)C)c4ccccc4C7(C(C)C)c4cc5oc6cc7c(=O)oc(=O)c7cc6oc5cc43)c2)c(C)c1N
C2483,H5,I199,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Nc1cc(N)cc(Cl)c1,0.484810868,1.046574553,0.007316563,0.340392066,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6cc(N)cc(Cl)c6)c(=O)c5cc4oc3cc12
C2498,H5,I214,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Nc1cc(Cl)c(N)cc1Cl,0.472913017,1.076780565,0.010240717,0.338009391,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6cc(Cl)c(N)cc6Cl)c(=O)c5cc4oc3cc12
C2503,H5,I219,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,N#C/C(N)=C(\N)C#N,0.489803383,1.045403533,0.006747262,0.334345156,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(/C(C#N)=C(/N)C#N)c(=O)c5cc4oc3cc12
C2513,H5,I229,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,CCc1cc(C)c(N)c(CC)c1N,0.509753407,0.995459654,0.004349285,0.340329365,CCc1cc(C)c(-n2c(=O)c3cc4oc5cc6c(cc5oc4cc3c2=O)C2(C(C)C)c3ccccc3C6(C(C)C)c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc32)c(CC)c1N
C2687,H5,I403,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Cc1c(C)c(/N=C/c2ccc(-c3c(C)c(C)c(N)c(C)c3C)s2)c(C)c(C)c1N,0.517041722,1.029855077,0.005144201,0.307778545,Cc1c(C)c(/N=C/c2ccc(-c3c(C)c(C)c(-n4c(=O)c5cc6oc7cc8c(cc7oc6cc5c4=O)C4(C(C)C)c5ccccc5C8(C(C)C)c5cc6oc7cc8c(=O)oc(=O)c8cc7oc6cc54)c(C)c3C)s2)c(C)c(C)c1N
C2721,H5,I437,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Nc1c(F)c(F)c(-c2c(F)c(F)c(N)c(F)c2F)c(F)c1F,0.455485684,1.106674297,0.005983452,0.344703412,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6c(F)c(F)c(-c7c(F)c(F)c(N)c(F)c7F)c(F)c6F)c(=O)c5cc4oc3cc12
C2833,H5,I549,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Nc1c(F)c(F)c(N)c(F)c1F,0.467768738,1.08078861,0.005544495,0.342773139,CC(C)C12c3ccccc3C(C(C)C)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6c(F)c(F)c(N)c(F)c6F)c(=O)c5cc4oc3cc12
C2857,H6,I2,CCCC12c3ccccc3C(CCC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Cc1cc(C)c(N)c(C)c1N,0.506838553,0.99193421,0.00671013,0.34642435,CCCC12c3ccccc3C(CCC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6c(C)cc(C)c(N)c6C)c(=O)c5cc4oc3cc12
C2988,H6,I133,CCCC12c3ccccc3C(CCC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)oc(=O)c5cc4oc3cc12,Cc1c(N)c(C)c2c(c1N)C(C)(C)CC2,0.512260489,0.961298423,0.004995552,0.35983424,CCCC12c3ccccc3C(CCC)(c3cc4oc5cc6c(=O)oc(=O)c6cc5oc4cc31)c1cc3oc4cc5c(=O)n(-c6c(C)c(N)c7c(c6C)CCC7(C)C)c(=O)c5cc4oc3cc12
